Concept,Concept.name,Original code,Code_new,system
C0156724,Fetus papyraceous,"156131006,199068000,199071008,267314000,414249001,90127001",414249001,SNOMEDCT_US_c
C0156724,Fetus papyraceous,"156131006,199068000,199071008,267314000,414249001,90127001",90127001,SNOMEDCT_US_c
C0156728,Oedema or excessive weight gain in pregnancy without mention of hypertension,"199072001,",199072001,SNOMEDCT_US_c
C0156738,Unspecified renal disease in pregnancy NOS,"199079005,199080008,199085003,",199079005,SNOMEDCT_US_c
C0156738,Unspecified renal disease in pregnancy NOS,"199079005,199080008,199085003,",199080008,SNOMEDCT_US_c
C0156738,Unspecified renal disease in pregnancy NOS,"199079005,199080008,199085003,",199085003,SNOMEDCT_US_c
C0156750,Asymptomatic bacteriuria in pregnancy,"156127000,199098007,199103009,267312001,31563000,",156127000,SNOMEDCT_US_c
C0156750,Asymptomatic bacteriuria in pregnancy,"156127000,199098007,199103009,267312001,31563000,",199098007,SNOMEDCT_US_c
C0156750,Asymptomatic bacteriuria in pregnancy,"156127000,199098007,199103009,267312001,31563000,",199103009,SNOMEDCT_US_c
C0156750,Asymptomatic bacteriuria in pregnancy,"156127000,199098007,199103009,267312001,31563000,",267312001,SNOMEDCT_US_c
C0156750,Asymptomatic bacteriuria in pregnancy,"156127000,199098007,199103009,267312001,31563000,",31563000,SNOMEDCT_US_c
C0156756,Genitourinary tract infection in pregnancy,"156128005,199105002,199115008,267204006,63020008,",156128005,SNOMEDCT_US_c
C0156756,Genitourinary tract infection in pregnancy,"156128005,199105002,199115008,267204006,63020008,",199105002,SNOMEDCT_US_c
C0156756,Genitourinary tract infection in pregnancy,"156128005,199105002,199115008,267204006,63020008,",199115008,SNOMEDCT_US_c
C0156756,Genitourinary tract infection in pregnancy,"156128005,199105002,199115008,267204006,63020008,",267204006,SNOMEDCT_US_c
C0156756,Genitourinary tract infection in pregnancy,"156128005,199105002,199115008,267204006,63020008,",63020008,SNOMEDCT_US_c
C0156762,Liver disorder in pregnancy,"15230009,199116009,199119002,",15230009,SNOMEDCT_US_c
C0156762,Liver disorder in pregnancy,"15230009,199116009,199119002,",199116009,SNOMEDCT_US_c
C0156762,Liver disorder in pregnancy,"15230009,199116009,199119002,",199119002,SNOMEDCT_US_c
C0156809,Rubella in pregnancy,"156135002,",156135002,SNOMEDCT_US_c
C0156852,Pregnancy and drug dependence,"199250005,",199250005,SNOMEDCT_US_c
C0156878,"Abnormal glucose tolerance in mother complicating pregnancy, childbirth AND/OR puerperium","39763004,",39763004,SNOMEDCT_US_c
C0156893,Twin pregnancy - delivered,"199317008,",199317008,SNOMEDCT_US_c
C0156896,Triplet pregnancy - delivered,"199321001,",199321001,SNOMEDCT_US_c
C0156899,Quadruplet pregnancy - delivered,"199325005,",199325005,SNOMEDCT_US_c
C0156924,Malposition and malpresentation of fetus,"199342004,199392003,",199342004,SNOMEDCT_US_c
C0156924,Malposition and malpresentation of fetus,"199342004,199392003,",199392003,SNOMEDCT_US_c
C0156927,Unstable lie - delivered,"199344003,",199344003,SNOMEDCT_US_c
C0156936,Transverse OR oblique presentation of fetus,"11914001,",11914001,SNOMEDCT_US_c
C0156940,Face OR brow presentation of fetus,"37762002,",37762002,SNOMEDCT_US_c
C0156946,High head at term - delivered,"199375007,",199375007,SNOMEDCT_US_c
C0156971,Generally contracted pelvis - delivered,"199405005,",199405005,SNOMEDCT_US_c
C0156975,Inlet pelvic contraction - delivered,"199409004,",199409004,SNOMEDCT_US_c
C0156979,Outlet pelvic contraction - delivered,"199413006,",199413006,SNOMEDCT_US_c
C0156984,Very large fetus causing disproportion,"156165007,199421000,199424008,31805001,",156165007,SNOMEDCT_US_c
C0156984,Very large fetus causing disproportion,"156165007,199421000,199424008,31805001,",199421000,SNOMEDCT_US_c
C0156984,Very large fetus causing disproportion,"156165007,199421000,199424008,31805001,",199424008,SNOMEDCT_US_c
C0156984,Very large fetus causing disproportion,"156165007,199421000,199424008,31805001,",31805001,SNOMEDCT_US_c
C0156994,Other fetal abnormality causing disproportion - delivered,"199432000,",199432000,SNOMEDCT_US_c
C0157023,Retroverted incarcerated gravid uterus - delivered,"199468005,",199468005,SNOMEDCT_US_c
C0157035,Cervical incompetence - delivered,"199482005,",199482005,SNOMEDCT_US_c
C0157119,Poor fetal growth affecting management,"3554000,397949005,398276003,",3554000,SNOMEDCT_US_c
C0157119,Poor fetal growth affecting management,"3554000,397949005,398276003,",397949005,SNOMEDCT_US_c
C0157119,Poor fetal growth affecting management,"3554000,397949005,398276003,",398276003,SNOMEDCT_US_c
C0157142,Oligohydramnios - delivered,"199653002,",199653002,SNOMEDCT_US_c
C0157146,Premature rupture of membranes - delivered,"199658006,",199658006,SNOMEDCT_US_c
C0157157,Amniotic cavity infection - delivered,"199677008,",199677008,SNOMEDCT_US_c
C0157187,Elderly primigravida,"199717006,199720003,29399001,",199717006,SNOMEDCT_US_c
C0157187,Elderly primigravida,"199717006,199720003,29399001,",199720003,SNOMEDCT_US_c
C0157187,Elderly primigravida,"199717006,199720003,29399001,",29399001,SNOMEDCT_US_c
C0157189,Elderly primigravida - delivered,"199718001,",199718001,SNOMEDCT_US_c
C0157223,Failed trial of labor,"156207006,199795004,",156207006,SNOMEDCT_US_c
C0157223,Failed trial of labor,"156207006,199795004,",199795004,SNOMEDCT_US_c
C0157231,Other causes of obstructed labour,"199807007,199811001,",199807007,SNOMEDCT_US_c
C0157231,Other causes of obstructed labour,"199807007,199811001,",199811001,SNOMEDCT_US_c
C0157240,Primary uterine inertia - delivered,"199819004,",199819004,SNOMEDCT_US_c
C0157311,Trauma to perineum and/or vulva during delivery,"199913002,267268007,",199913002,SNOMEDCT_US_c
C0157311,Trauma to perineum and/or vulva during delivery,"199913002,267268007,",267268007,SNOMEDCT_US_c
C0157332,Vulval and perineal hematoma during delivery,"199942005,199943000,199946008,267269004,",199942005,SNOMEDCT_US_c
C0157332,Vulval and perineal hematoma during delivery,"199942005,199943000,199946008,267269004,",199943000,SNOMEDCT_US_c
C0157332,Vulval and perineal hematoma during delivery,"199942005,199943000,199946008,267269004,",199946008,SNOMEDCT_US_c
C0157332,Vulval and perineal hematoma during delivery,"199942005,199943000,199946008,267269004,",267269004,SNOMEDCT_US_c
C0157344,Other obstetric trauma unspecified,"199957003,200000004,200005009,",199957003,SNOMEDCT_US_c
C0157344,Other obstetric trauma unspecified,"199957003,200000004,200005009,",200000004,SNOMEDCT_US_c
C0157344,Other obstetric trauma unspecified,"199957003,200000004,200005009,",200005009,SNOMEDCT_US_c
C0157345,Rupture of uterus before onset of labor,"49561003,",49561003,SNOMEDCT_US_c
C0157358,Laceration of cervix - obstetric,"199972004,199973009,199976001,9071004,",199972004,SNOMEDCT_US_c
C0157358,Laceration of cervix - obstetric,"199972004,199973009,199976001,9071004,",199973009,SNOMEDCT_US_c
C0157358,Laceration of cervix - obstetric,"199972004,199973009,199976001,9071004,",199976001,SNOMEDCT_US_c
C0157358,Laceration of cervix - obstetric,"199972004,199973009,199976001,9071004,",9071004,SNOMEDCT_US_c
C0157364,Obstetric high vaginal laceration - delivered,"199979008,",199979008,SNOMEDCT_US_c
C0157379,Other specified obstetric trauma,"200536005,",200536005,SNOMEDCT_US_c
C0157403,Postpartum coagulation defects,"156242005,200029002,200032004,",156242005,SNOMEDCT_US_c
C0157403,Postpartum coagulation defects,"156242005,200029002,200032004,",200029002,SNOMEDCT_US_c
C0157403,Postpartum coagulation defects,"156242005,200029002,200032004,",200032004,SNOMEDCT_US_c
C0157408,Retained portions of placenta AND/OR membranes without hemorrhage,"111454005,",111454005,SNOMEDCT_US_c
C0157443,Other complications of labour and delivery unspecified,"200158002,200159005,200165005,",200158002,SNOMEDCT_US_c
C0157443,Other complications of labour and delivery unspecified,"200158002,200159005,200165005,",200159005,SNOMEDCT_US_c
C0157443,Other complications of labour and delivery unspecified,"200158002,200159005,200165005,",200165005,SNOMEDCT_US_c
C0157450,Shock during AND/OR following labor AND/OR delivery,"156249001,200104006,200109001,84007008,",156249001,SNOMEDCT_US_c
C0157450,Shock during AND/OR following labor AND/OR delivery,"156249001,200104006,200109001,84007008,",200104006,SNOMEDCT_US_c
C0157450,Shock during AND/OR following labor AND/OR delivery,"156249001,200104006,200109001,84007008,",200109001,SNOMEDCT_US_c
C0157450,Shock during AND/OR following labor AND/OR delivery,"156249001,200104006,200109001,84007008,",84007008,SNOMEDCT_US_c
C0157465,Other complications of obstetric surgery and procedures,"200542009,",200542009,SNOMEDCT_US_c
C0157489,Major puerperal infection,"156263007,200178005,200198000,200199008,",156263007,SNOMEDCT_US_c
C0157489,Major puerperal infection,"156263007,200178005,200198000,200199008,",200178005,SNOMEDCT_US_c
C0157489,Major puerperal infection,"156263007,200178005,200198000,200199008,",200198000,SNOMEDCT_US_c
C0157489,Major puerperal infection,"156263007,200178005,200198000,200199008,",200199008,SNOMEDCT_US_c
C0157498,Varicose veins of legs in pregnancy,"200210002,",200210002,SNOMEDCT_US_c
C0157499,Varicose veins of legs in the puerperium,"200211003,",200211003,SNOMEDCT_US_c
C0157524,Other venous complication of pregnancy and the puerperium unspecified,"200261007,200262000,200267006,",200261007,SNOMEDCT_US_c
C0157524,Other venous complication of pregnancy and the puerperium unspecified,"200261007,200262000,200267006,",200262000,SNOMEDCT_US_c
C0157524,Other venous complication of pregnancy and the puerperium unspecified,"200261007,200262000,200267006,",200267006,SNOMEDCT_US_c
C0157535,Venous complication in the puerperium,"200275000,609497003,",200275000,SNOMEDCT_US_c
C0157535,Venous complication in the puerperium,"200275000,609497003,",609497003,SNOMEDCT_US_c
C0157536,Puerperal pyrexia of unknown origin,"14597000,200277008,200279006,267365008,",14597000,SNOMEDCT_US_c
C0157536,Puerperal pyrexia of unknown origin,"14597000,200277008,200279006,267365008,",200277008,SNOMEDCT_US_c
C0157536,Puerperal pyrexia of unknown origin,"14597000,200277008,200279006,267365008,",200279006,SNOMEDCT_US_c
C0157536,Puerperal pyrexia of unknown origin,"14597000,200277008,200279006,267365008,",267365008,SNOMEDCT_US_c
C0157548,Amniotic fluid pulmonary embolism - delivered,"200294005,",200294005,SNOMEDCT_US_c
C0157552,Obstetrical blood clot embolism,"60601008,",60601008,SNOMEDCT_US_c
C0157559,Obstetric pyemic and septic pulmonary embolism,"200306002,200307006,200312007,267284008,",200306002,SNOMEDCT_US_c
C0157559,Obstetric pyemic and septic pulmonary embolism,"200306002,200307006,200312007,267284008,",200307006,SNOMEDCT_US_c
C0157559,Obstetric pyemic and septic pulmonary embolism,"200306002,200307006,200312007,267284008,",200312007,SNOMEDCT_US_c
C0157559,Obstetric pyemic and septic pulmonary embolism,"200306002,200307006,200312007,267284008,",267284008,SNOMEDCT_US_c
C0157564,Other obstetric pulmonary embolism unspecified,"200313002,200314008,200319003,",200313002,SNOMEDCT_US_c
C0157564,Other obstetric pulmonary embolism unspecified,"200313002,200314008,200319003,",200314008,SNOMEDCT_US_c
C0157564,Other obstetric pulmonary embolism unspecified,"200313002,200314008,200319003,",200319003,SNOMEDCT_US_c
C0157571,Cerebrovascular disorder in the puerperium,"200328002,200329005,200334009,6594005,",200328002,SNOMEDCT_US_c
C0157571,Cerebrovascular disorder in the puerperium,"200328002,200329005,200334009,6594005,",200329005,SNOMEDCT_US_c
C0157571,Cerebrovascular disorder in the puerperium,"200328002,200329005,200334009,6594005,",200334009,SNOMEDCT_US_c
C0157571,Cerebrovascular disorder in the puerperium,"200328002,200329005,200334009,6594005,",6594005,SNOMEDCT_US_c
C0157585,Other complication of obstetric surgical wound unspecified,"200345007,200346008,200349001,",200345007,SNOMEDCT_US_c
C0157585,Other complication of obstetric surgical wound unspecified,"200345007,200346008,200349001,",200346008,SNOMEDCT_US_c
C0157585,Other complication of obstetric surgical wound unspecified,"200345007,200346008,200349001,",200349001,SNOMEDCT_US_c
C0157592,Other complications of the puerperium,"200354005,200358008,",200354005,SNOMEDCT_US_c
C0157592,Other complications of the puerperium,"200354005,200358008,",200358008,SNOMEDCT_US_c
C0157648,Other and unspecified disorders of breast associated with childbirth,"200567007,",200567007,SNOMEDCT_US_c
C0157655,Failure of lactation - delivered,"200433004,",200433004,SNOMEDCT_US_c
C0157656,Failure of lactation with postnatal complication,"200434005,200436007,",200434005,SNOMEDCT_US_c
C0157656,Failure of lactation with postnatal complication,"200434005,200436007,",200436007,SNOMEDCT_US_c
C0157657,Failure of lactation with antenatal complication,"200435006,",200435006,SNOMEDCT_US_c
C0157660,Suppressed lactation - delivered,"200439000,",200439000,SNOMEDCT_US_c
C0157661,Suppressed lactation with postnatal complication,"200440003,200442006,",200440003,SNOMEDCT_US_c
C0157661,Suppressed lactation with postnatal complication,"200440003,200442006,",200442006,SNOMEDCT_US_c
C0157662,Suppressed lactation with antenatal complication,"200441004,",200441004,SNOMEDCT_US_c
C0157669,Other and unspecified disorders of lactation,"200452005,200453000,200458009,200568002,",200452005,SNOMEDCT_US_c
C0157669,Other and unspecified disorders of lactation,"200452005,200453000,200458009,200568002,",200453000,SNOMEDCT_US_c
C0157669,Other and unspecified disorders of lactation,"200452005,200453000,200458009,200568002,",200458009,SNOMEDCT_US_c
C0157669,Other and unspecified disorders of lactation,"200452005,200453000,200458009,200568002,",200568002,SNOMEDCT_US_c
C0157671,Other disorder of lactation - delivered,"200454006,",200454006,SNOMEDCT_US_c
C0157672,Other disorder of lactation - delivered with postnatal complication,"200455007,200457004,",200455007,SNOMEDCT_US_c
C0157672,Other disorder of lactation - delivered with postnatal complication,"200455007,200457004,",200457004,SNOMEDCT_US_c
C0157673,Other disorder of lactation with antenatal complication,"200456008,",200456008,SNOMEDCT_US_c
C0158799,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy,"6593004,",6593004,SNOMEDCT_US_c
C0158805,Fetal or neonatal effect of maternal injury,"206012006,",206012006,SNOMEDCT_US_c
C0158816,Fetal or neonatal effect of maternal complication of pregnancy,"206035009,206063006,68983007,",206035009,SNOMEDCT_US_c
C0158816,Fetal or neonatal effect of maternal complication of pregnancy,"206035009,206063006,68983007,",206063006,SNOMEDCT_US_c
C0158816,Fetal or neonatal effect of maternal complication of pregnancy,"206035009,206063006,68983007,",68983007,SNOMEDCT_US_c
C0158817,Fetal or neonatal effect of incompetent cervix,"70898005,",70898005,SNOMEDCT_US_c
C0158819,Fetus and newborn affected by oligohydramnios,"65599008,",65599008,SNOMEDCT_US_c
C0158820,Fetus or newborn affected by polyhydramnios,"66215008,",66215008,SNOMEDCT_US_c
C0158828,Fetus or neonate affected by placenta previa,"206065004,62048002,",206065004,SNOMEDCT_US_c
C0158828,Fetus or neonate affected by placenta previa,"206065004,62048002,",62048002,SNOMEDCT_US_c
C0158831,Fetus or neonate affected by placental transfusion syndrome,"206082002,206086004,63654005,",206082002,SNOMEDCT_US_c
C0158831,Fetus or neonate affected by placental transfusion syndrome,"206082002,206086004,63654005,",206086004,SNOMEDCT_US_c
C0158831,Fetus or neonate affected by placental transfusion syndrome,"206082002,206086004,63654005,",63654005,SNOMEDCT_US_c
C0158832,Fetal or neonatal effect of prolapsed cord,"206087008,51327006,",206087008,SNOMEDCT_US_c
C0158832,Fetal or neonatal effect of prolapsed cord,"206087008,51327006,",51327006,SNOMEDCT_US_c
C0158835,Fetus or neonate affected by chorioamnionitis,"206102001,55730009,",206102001,SNOMEDCT_US_c
C0158835,Fetus or neonate affected by chorioamnionitis,"206102001,55730009,",55730009,SNOMEDCT_US_c
C0158839,Fetus or neonate affected by breech delivery and extraction,"206110000,4787007,",206110000,SNOMEDCT_US_c
C0158839,Fetus or neonate affected by breech delivery and extraction,"206110000,4787007,",4787007,SNOMEDCT_US_c
C0158841,Fetal or neonatal effect of forceps delivery,"206121009,",206121009,SNOMEDCT_US_c
C0158842,Fetus or neonate affected by vacuum extraction delivery,"206122002,73890002,",206122002,SNOMEDCT_US_c
C0158842,Fetus or neonate affected by vacuum extraction delivery,"206122002,73890002,",73890002,SNOMEDCT_US_c
C0158843,Fetal or neonatal effect of cesarean section,"206123007,50968003,",206123007,SNOMEDCT_US_c
C0158843,Fetal or neonatal effect of cesarean section,"206123007,50968003,",50968003,SNOMEDCT_US_c
C0158845,Fetal or neonatal effect of precipitate delivery,"206134005,",206134005,SNOMEDCT_US_c
C0158846,Fetus or neonate affected by abnormal uterine contractions,"206136007,206142006,63254003,",206136007,SNOMEDCT_US_c
C0158846,Fetus or neonate affected by abnormal uterine contractions,"206136007,206142006,63254003,",206142006,SNOMEDCT_US_c
C0158846,Fetus or neonate affected by abnormal uterine contractions,"206136007,206142006,63254003,",63254003,SNOMEDCT_US_c
C0158849,Slow fetal growth AND/OR fetal malnutrition,"18471004,206162003,",18471004,SNOMEDCT_US_c
C0158849,Slow fetal growth AND/OR fetal malnutrition,"18471004,206162003,",206162003,SNOMEDCT_US_c
C0158850,Fetal Malnutrition,"20011004,206162003,276608005",20011004,SNOMEDCT_US_c
C0158850,Fetal Malnutrition,"20011004,206162003,276608005",206162003,SNOMEDCT_US_c
